CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
70065,FIN,580,MSF Academy Quant,ZT1,LEC,120251,"Zhang, Qingquan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74144,FIN,589,Applied Portfolio Management,P2,LCD,120251,"Excell, Richard O",,,,,0,10,4,14,7,4,2,0,0,0,0,0,0,0,3.36
76376,FIN,595,Empirical Corporate Finance,L1,LCD,120251,"Lagaras, Spyridon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65221,FLTE,471,Intro to Second Lang Tchg,C1,LCD,120251,"Krushnowski, Jude P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65184,FLTE,478,Secondary World Language Tchg,I,LCD,120251,"Krushnowski, Jude P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32707,FR,101,Elementary French I,B,LCD,120251,"Asamoah Frimpon, Williams",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32705,FR,101,Elementary French I,C,LCD,120251,"Asamoah Frimpon, Williams",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32706,FR,101,Elementary French I,D,LCD,120251,"Mahri, Oumaima",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48104,FR,101,Elementary French I,E,LCD,120251,"Mahri, Oumaima",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32713,FR,102,Elementary French II,B,ONL,120251,"Craig, Aisha",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32709,FR,102,Elementary French II,C,LCD,120251,"Craig, Aisha",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32711,FR,102,Elementary French II,D,LCD,120251,"Smith, Caleb S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32710,FR,102,Elementary French II,E,LCD,120251,"Smith, Caleb S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64702,FR,102,Elementary French II,E2,LCD,120251,"Djemwel Biscene, Michele",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32714,FR,103,Intermediate French I,B,LCD,120251,"Kenneth, Kolade M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32715,FR,103,Intermediate French I,C,LCD,120251,"Keruskin, Jesse Marie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32716,FR,103,Intermediate French I,D,LCD,120251,"Kenneth, Kolade M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32721,FR,104,Intermediate French II,C,LCD,120251,"Petre, Macha S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32722,FR,104,Intermediate French II,D,LCD,120251,"Petre, Macha S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32723,FR,104,Intermediate French II,E,LCD,120251,"Laing, Abby M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32724,FR,104,Intermediate French II,F,LCD,120251,"Norris, Nicholas M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77364,FR,165,French in US Minority Cultures,A,ONL,120251,"Fagyal, Zsuzsanna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32809,FR,205,French in Conversation,D2,LCD,120251,"Blanchard, Laurine M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32810,FR,207,Writing and Grammar Workshop,B,LCD,120251,"Mensah, Jude D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66018,FR,211,Intro to Literary Studies,A,LCD,120251,"Zghal, Salim",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64954,FR,211,Intro to Literary Studies,B,LCD,120251,"Mall, Laurence S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64955,FR,212,Intro to Cultural Analysis,A,LCD,120251,"Gaillard, Julie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67037,FR,301,Medieval and Early Modern Lit,A,LCD,120251,"Mall, Laurence S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74419,FR,313,Worldwide Spoken French,A,LCD,120251,"Mroz, Aurore P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43802,FR,322,Choix Goncourt US 2025,FP,ONL,120251,"Proulx, Francois",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50089,FR,418,Language&Minorities in Europe,1U,ONL,120251,"Fagyal, Zsuzsanna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50089,FR,418,Language&Minorities in Europe,1U,PKG,120251,"Fagyal, Zsuzsanna",,,,,6,10,4,0,0,0,2,0,0,0,0,0,0,0,3.8
50088,FR,574,Reading in the 19th-cent novel,FP,LCD,120251,"Proulx, Francois",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39327,FR,579,French Feminisms,E,LCD,120251,"Gaillard, Julie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32983,FSHN,101,The Science of Food,ONL,ONL,120251,"Gist, Toni M",,,,,35,206,0,0,31,0,0,9,0,0,1,0,1,2,3.8
32987,FSHN,120,Contemporary Nutrition,A,OLC,120251,"Gist, Toni M",,,,,21,129,0,0,27,0,0,7,0,0,3,0,3,0,3.67
73122,FSHN,120,Contemporary Nutrition,BLC,LEC,120251,"Gist, Toni M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57561,FSHN,120,Contemporary Nutrition,ONL,ONL,120251,"Gist, Toni M",,,,,69,524,0,0,65,0,0,15,0,0,9,0,3,2,3.8
75940,FSHN,125,Intro to Human Nutrition,A,LEC,120251,"Coppess, Susan M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33004,FSHN,145,Intro Hospitality Management,AL1,LEC,120251,"Brotherton, Jorden M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70512,FSHN,175,Science of Fermented Foods,ONL,ONL,120251,"Miller, Michael J",,,,,0,138,21,7,12,2,2,2,1,2,1,0,4,1,3.69
74664,FSHN,193,Edible Entrepreneurialism,ONL,ONL,120251,"Bohn, Dawn M",,,,,3,42,0,1,0,0,0,2,0,0,0,0,0,0,3.9
18700,FSHN,199,PerformanceNutritionExperience,A,LAB,120251,"Gist, Toni M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65510,FSHN,199,Nutrition and Health,CHP,LCD,120251,"Holscher, Hannah D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18919,FSHN,199,Hot Topics in Sports Nutrition,TMB,ONL,120251,"Gist, Toni M",,,,,34,24,0,0,4,0,0,2,0,0,1,0,4,0,3.61
71908,FSHN,201,Math for Food Science,A,LEC,120251,"Takhar, Pawan S",,,,,6,10,4,1,3,2,0,0,0,0,0,0,0,0,3.71
60344,FSHN,232,Science of Food Preparation,AL1,OLC,120251,"Ma, Sihui",,,,,24,9,3,1,3,0,0,0,0,0,0,0,0,0,3.88
72744,FSHN,249,Food Service Sanitation,A,ONL,120251,"Craft, Jill N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72369,FSHN,251,Nutritional Physiology II,A,LEC,120251,"Amengual Terras, Jaime",,,,,2,13,0,0,4,0,0,1,0,0,1,0,1,0,3.41
33027,FSHN,260,Raw Materials for Processing,A,LEC,120251,"Turasan Ozturk, Hazal",,,,,0,28,0,0,2,0,0,0,0,0,0,0,0,0,3.93
72371,FSHN,292,HM Professional Issues,A,LEC,120251,"Craft, Jill N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33030,FSHN,322,Nutrition and the Life Cycle,A,LCD,120251,"Karduck, Justine M",,,,,12,13,8,2,8,1,0,1,0,0,0,0,0,0,3.66
33016,FSHN,329,Communication in Nutrition,A,OLC,120251,"Karduck, Justine M",,,,,25,5,2,1,0,0,0,1,0,0,0,0,0,0,3.9
33024,FSHN,340,Food Production and Service,AL1,LEC,120251,"Brotherton, Jorden M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72374,FSHN,346,Foundations of Hotel Mgmt,A,LEC,120251,"Craft, Jill N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58408,FSHN,398,Undergraduate Mentor,UGM,INT,120251,"Gist, Toni M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33029,FSHN,418,Food Analysis,A,LEC,120251,"Cadwallader, Keith R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72375,FSHN,424,Biopsych of Ingestive Behavior,A,LEC,120251,"Pepino de Gruev, Marta Y",,,,,12,5,0,2,1,1,0,0,0,0,0,0,0,0,3.83
64937,FSHN,426,Biochemical Nutrition I,A,LEC,120251,"Pan, Yuan-Xiang",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33031,FSHN,427,Biochemical Nutrition II,UG,LEC,120251,"Chen, Hong",,,,,0,30,1,4,7,1,0,2,0,0,0,0,0,0,3.66
70280,FSHN,429,Nutrition Assessment & Therapy,A,LEC,120251,"Burton, Jennifer L",,,,,6,16,0,2,0,0,0,0,0,0,0,0,0,0,3.94
33033,FSHN,442,HM Mgmt & Leadership Skills,A,LCD,120251,"Craft, Jill N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33035,FSHN,443,Management of Fine Dining,AL1,LEC,120251,"Brotherton, Jorden M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70879,FSHN,459,Nutr Foc Phys Assessment,A,LEC,120251,"Madson, Jessica A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77017,FSHN,465,Principles of Food Technology,A,LEC,120251,"Turasan Ozturk, Hazal",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72689,FSHN,466,Food Product Development,AL1,LCD,120251,"Macias Rodrigue, Braulio",,,,,0,19,0,1,4,1,0,0,0,0,0,0,0,0,3.76
33039,FSHN,471,Food & Industrial Microbiology,L,LEC,120251,"Miller, Michael J",,,,,0,26,4,4,8,2,1,1,0,0,0,0,0,0,3.6
70272,FSHN,472,Applied Food Microbiology,A,LCD,120251,"Stasiewicz, Matthew J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74544,FSHN,475,Science of Fermented Foods Lab,A,LBD,120251,"Ma, Sihui",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72749,FSHN,481,Food Processing Unit Ops I,A,LEC,120251,"Xu, Changmou",,,,,0,36,5,0,2,1,0,1,0,0,0,0,0,0,3.84
72750,FSHN,482,Food Processing Unit Ops I Lab,A,OLC,120251,"Xu, Changmou",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74713,FSHN,482,Food Processing Unit Ops I Lab,ANM,OLC,120251,"Xu, Changmou",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73024,FSHN,482,Food Processing Unit Ops I Lab,B,OLC,120251,"Xu, Changmou",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68602,FSHN,502,Advanced Sensory Science,A,DIS,120251,"Torrico, Damir D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33045,FSHN,518,Chemistry of Lipids in Foods,A,LEC,120251,"Asensio, Claudia M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70752,FSHN,522,Cardiovascular and Chronic Dis,A,LEC,120251,"Nakamura, Manabu T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74964,FSHN,522,Cardiovascular and Chronic Dis,ONL,ONL,120251,"Nakamura, Manabu T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77445,FSHN,524,Nutr Trtment Eating Disorder,ONL,ONL,120251,"Liebel, Flavia H",,,,,1,18,0,1,3,0,0,0,0,0,0,0,0,0,3.84
50425,FSHN,573,Advanced Food Microbiology,A,OD,120251,"Jin, Yong-Su",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75005,FSHN,573,Advanced Food Microbiology,ONL,ONL,120251,"Banerjee, Pratik",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33046,FSHN,593,Seminar in Foods and Nutrition,A,DIS,120251,"Xu, Guanying",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51238,FSHN,595,Graduate Research Academy,C,LCD,120251,"Amengual Terras, Jaime",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33047,FSHN,595,Nutrition for Food Scientists,ONL,ONL,120251,"Xu, Guanying",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46854,FSHN,595,Sports Nutr for Dietitians,SND,ONL,120251,"Wolfgram, Beth L",,,,,0,24,0,0,1,0,0,1,0,0,0,0,0,0,3.88
75939,FSHN,597,Online FS Graduate Seminar,FS,ONL,120251,"Engeseth, Nicki J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63282,GEOL,104,Geology of the National Parks,AL1,LEC,120251,"Nguyen, Tan Thai Hung",,,,,2,8,11,11,5,3,2,0,0,0,0,1,0,0,3.38
56952,GEOL,107,Physical Geology,AY1,LBD,120251,"Van Kanegan, Neil I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56953,GEOL,107,Physical Geology,AY2,LBD,120251,"Moore, Christyna A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56954,GEOL,107,Physical Geology,AY3,LBD,120251,"Van Kanegan, Neil I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56957,GEOL,107,Physical Geology,AY6,LBD,120251,"Peterson, Katieanne E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56958,GEOL,107,Physical Geology,AY7,LBD,120251,"Peterson, Katieanne E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61954,GEOL,111,Emergence of Life,A,ONL,120251,"Cole, Todd M",,,,,29,17,9,10,8,12,1,3,1,0,2,1,11,1,3.07
76820,GEOL,115,Hollywood Rocks,A,LCD,120251,"Christie, Max L",,,,,7,12,6,1,2,0,0,0,0,0,0,0,0,0,3.83
58495,GEOL,118,Natural Disasters,ONL,ONL,120251,"Maguire, Ross R",,,,,15,154,64,44,51,20,7,12,3,1,2,0,3,0,3.49
49203,GEOL,208,History of the Earth System,AL1,LEC,120251,"Christie, Max L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77229,GEOL,220,"People, Water, and CO River",A,LCD,120251,"Guenthner, William",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33536,GEOL,333,Earth Materials and the Env,AL1,LEC,120251,"Meghani, Nooreen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40637,GEOL,415,Field Geology,A,CNF,120251,"Stewart, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75712,GEOL,432,Mineralogy and Mineral Optics,AL1,LEC,120251,"Stewart, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33546,GEOL,440,Sedimentology and Stratigraphy,AL1,LEC,120251,"Best, James L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47979,GEOL,450,Investigating Earth?s Interi,A,ONL,120251,"Gregg, Patricia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33547,GEOL,451,Environmental Geophysics,A,ONL,120251,"Balikian, Riley J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77131,GEOL,451,Environmental Geophysics,B,ONL,120251,"Balikian, Riley J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33548,GEOL,460,Geochemistry,A,LEC,120251,"Stewart, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33551,GEOL,515,Advanced Field Geology,A,CNF,120251,"Stewart, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46089,GEOL,562,Isotope Geology,A,LEC,120251,"Johnson, Thomas M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39960,GEOL,593,Engineering Geology,B1,ONL,120251,"Pettijohn, Justin C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40275,GEOL,593,Engineering Geology,B2,ONL,120251,"Pettijohn, Justin C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76920,GEOL,593,Ice & the Climate System,C3,LCD,120251,"Buckley, Ellen M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70271,GEOL,593,Stable Isotopes Hydrologic Cyc,V2,LCD,120251,"Conroy, Jessica",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33559,GER,101,Beginning German I,D,LCD,120251,"Blanchard, Paul A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33561,GER,101,Beginning German I,E,LCD,120251,"Blanchard, Paul A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33563,GER,102,Beginning German II,C,LCD,120251,"Fiorini, Elisa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33564,GER,102,Beginning German II,D,LCD,120251,"Fiorini, Elisa",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33565,GER,102,Beginning German II,D2,LCD,120251,"Horn, Ryan C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33570,GER,103,Intermediate German I,C,LCD,120251,"Medley, Joseph J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33571,GER,103,Intermediate German I,D,LCD,120251,"Ayanbode, Felix A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33569,GER,103,Intermediate German I,G,LCD,120251,"Hupfeld, Nathalie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33573,GER,104,Intermediate German II,E,LCD,120251,"Aigner, Bernhard",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33572,GER,104,Intermediate German II,X,LCD,120251,"Aigner, Bernhard",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63431,GER,201,Tales of Horror,A,LCD,120251,"Hunt, Anna E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39080,GER,211,Conversation and Writing I,F,LCD,120251,"Hupfeld, Nathalie",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45902,GER,212,Conversation and Writing II,X,LCD,120251,"Hader, Zachary S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60015,GER,251,Grimm's Fairy Tales in Context,AD1,DIS,120251,"Horn, Ryan C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60018,GER,251,Grimm's Fairy Tales in Context,AD2,DIS,120251,"Horn, Ryan C",,,,,2,20,3,4,0,0,0,2,0,0,0,0,0,0,3.75
60021,GER,251,Grimm's Fairy Tales in Context,AD3,DIS,120251,"Agu, Basil O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68654,GER,251,Grimm's Fairy Tales in Context,AD4,DIS,120251,"Horn, Ryan C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68655,GER,251,Grimm's Fairy Tales in Context,AD5,DIS,120251,"Agu, Basil O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
68656,GER,251,Grimm's Fairy Tales in Context,AD6,DIS,120251,"Agu, Basil O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45898,GER,331,Intro to German Literature,F,LCD,120251,"Meyer, Anna Marita",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45899,GER,401,Global Issues in German,B,LCD,120251,"Pinkert, Anke",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50381,GER,420,German Cultural History,E,LCD,120251,"Niekerk, Carl H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58484,GER,465,History of the Germanic Lang.,S,LCD,120251,"Webster, Charles R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55521,GER,473,1920s to Today,P,LCD,120251,"Jenkins, Robert J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39188,GER,570,Modern Critical Theory,G,LCD,120251,"Hilger, Stephanie M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39102,GER,575,Frankfurt School,G,LCD,120251,"Hunt, Anna E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57117,GER,576,Open Seminar in German Studies,SH,LCD,120251,"Meyer, Anna Marita",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74129,GGIS,101,Global Development&Environment,ONL,ONL,120251,"Butcher, Sian C",,,,,180,58,2,6,8,3,2,0,0,0,0,0,0,0,3.92
74130,GGIS,204,Cities of the World,A,LCD,120251,"Kim, Gyudae",,,,,4,10,9,4,1,2,0,0,0,0,0,0,0,0,3.69
74174,GGIS,210,Social & Environmental Issues,ONL,ONL,120251,"Alvarado, Nikolai A",,,,,29,33,18,11,8,3,2,4,2,0,0,1,2,0,3.53
